component__best_path,component__bridge_coverage,component__coherence,component__coverage,component__fragility,component__redundancy,component__score_raw,dag_path,edge__alignment_mean,edge__edge_conf_mean,edge__edge_conf_raw_mean,edge__n_edges,edge__role_prior_mean,edge__synergy_mean,edge__trust_parent_mean,graph_score,k,m,n_conclusion,n_edges,n_hypothesis,n_nodes,node_scores_path,paper_id,paper_key,rating,sheet,study_id,study_short_name,success,title,variant_id,variant_kind,variant_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,2,0,0,1,1,node_scores/dag_k002/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,3,0,0,1,1,node_scores/dag_k002/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,4,0,0,1,1,node_scores/dag_k002/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,5,0,0,1,1,node_scores/dag_k002/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,6,0,0,1,1,node_scores/dag_k002/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k002.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,2,7,0,0,1,1,node_scores/dag_k002/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.38420931079226545,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2700393899839063,1.0,0.5305464192004804,dag/dag_k003.json,0.0817954914759426,0.4486966149024277,0.4769047619047619,7.0,0.5714285714285714,0.49952380952380954,0.28612757616071427,0.6805464188393875,3,0,2,7,1,6,node_scores/dag_k003/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.37122834306947344,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.269640014141572,1.0,0.5273610836461325,dag/dag_k003.json,0.0817954914759426,0.43135590797930884,0.45845238095238094,7.0,0.5714285714285714,0.4719047619047619,0.2801724490857143,0.6773610832914103,3,1,2,7,1,6,node_scores/dag_k003/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.36555162298038296,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.26439487807891476,1.0,0.5267286740332585,dag/dag_k003.json,0.0817954914759426,0.4559370281165194,0.4840190476190476,7.0,0.5714285714285714,0.5105238095238095,0.2970126562642857,0.6767286736798012,3,2,2,7,1,6,node_scores/dag_k003/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.40421341946070105,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2628825748892755,1.0,0.5366209686317839,dag/dag_k003.json,0.0817954914759426,0.4694548450041675,0.4987095238095239,7.0,0.5714285714285714,0.5174047619047619,0.2921974935716071,0.6866209682585419,3,3,2,7,1,6,node_scores/dag_k003/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.4113652898224353,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.26344287974022057,1.0,0.5383248904945757,dag/dag_k003.json,0.0817954914759426,0.4680492241412084,0.4975714285714286,7.0,0.5714285714285714,0.5232142857142857,0.28655346571428575,0.6883248901179259,3,4,2,7,1,6,node_scores/dag_k003/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3438332336585955,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2687613872884365,1.0,0.5206441003213834,dag/dag_k003.json,0.0817954914759426,0.4411048756704333,0.4685428571428571,7.0,0.5714285714285714,0.4735,0.28661591537142855,0.6706440999800952,3,5,2,7,1,6,node_scores/dag_k003/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3779621165855224,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.27013524018606655,1.0,0.5289702431184706,dag/dag_k003.json,0.0817954914759426,0.4505348748617111,0.4790333333333333,7.0,0.5714285714285714,0.4740238095238095,0.281864268068,0.6789702427605301,3,6,2,7,1,6,node_scores/dag_k003/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3832093305393285,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2653800051566727,1.0,0.5309953318613312,dag/dag_k003.json,0.0817954914759426,0.45185304119044745,0.4803809523809524,7.0,0.5714285714285714,0.511904761904762,0.2808067545142857,0.6809953314993404,3,7,2,7,1,6,node_scores/dag_k003/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.37589254280504936,0.5,0.0,0.0,0.6241074571949506,0.3333333333333333,0.17535701712201976,dag/dag_k004.json,0.04928989139515455,0.44521200285096363,0.4693333333333333,3.0,0.5,0.49833333333333335,0.3823833333333333,0.32535701747130574,4,0,1,3,1,4,node_scores/dag_k004/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.40161234705137855,0.5,0.0,0.0,0.5983876529486214,0.3333333333333333,0.18564493882055144,dag/dag_k004.json,0.04928989139515455,0.48528014806959785,0.5106666666666666,3.0,0.5,0.5499999999999999,0.40308104166666664,0.3356449391492616,4,1,1,3,1,4,node_scores/dag_k004/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.38579706369494016,0.5,0.0,0.0,0.6142029363050598,0.3333333333333333,0.17931882547797606,dag/dag_k004.json,0.04928989139515455,0.4461441212593133,0.46961111111111115,3.0,0.5,0.4847222222222222,0.39161333333333337,0.32931882581933847,4,2,1,3,1,4,node_scores/dag_k004/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.4074272593157662,0.5,0.0,0.0,0.5925727406842338,0.3333333333333333,0.18797090372630648,dag/dag_k004.json,0.04928989139515455,0.45606185736948895,0.4801333333333333,3.0,0.5,0.4833333333333334,0.3902666666666667,0.3379709040503647,4,3,1,3,1,4,node_scores/dag_k004/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.37327263727933624,0.5,0.0,0.0,0.6267273627206638,0.3333333333333333,0.17430905491173448,dag/dag_k004.json,0.04928989139515455,0.4354947439762209,0.45903333333333335,3.0,0.5,0.45249999999999996,0.38023333333333337,0.3243090552631164,4,4,1,3,1,4,node_scores/dag_k004/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3637834672654731,0.5,0.0,0.0,0.6362165327345268,0.3333333333333333,0.17051338690618928,dag/dag_k004.json,0.04928989139515455,0.45516542722497516,0.47956666666666664,3.0,0.5,0.5108333333333334,0.39093833333333333,0.3205133872651625,4,5,1,3,1,4,node_scores/dag_k004/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.36071626079634567,0.5,0.0,0.0,0.6392837392036543,0.3333333333333333,0.16928650431853826,dag/dag_k004.json,0.04928989139515455,0.46639671189658977,0.49090000000000006,3.0,0.5,0.5121666666666667,0.4015852916666667,0.3192865046799652,4,6,1,3,1,4,node_scores/dag_k004/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.39841734031270415,0.5,0.0,0.0,0.6015826596872959,0.3333333333333333,0.18436693612508168,dag/dag_k004.json,0.04928989139515455,0.46682199621546633,0.4918333333333333,3.0,0.5,0.5008333333333334,0.3894160416666667,0.3343669364563478,4,7,1,3,1,4,node_scores/dag_k004/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,0,0,0,1,1,node_scores/dag_k005/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,1,0,0,1,1,node_scores/dag_k005/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,2,0,0,1,1,node_scores/dag_k005/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,3,0,0,1,1,node_scores/dag_k005/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,4,0,0,1,1,node_scores/dag_k005/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,5,0,0,1,1,node_scores/dag_k005/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,6,0,0,1,1,node_scores/dag_k005/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.0,0.0,0.0,0.0,0.0,0.0,0.0,dag/dag_k005.json,nan,nan,nan,0.0,nan,nan,nan,0.1500000007,5,7,0,0,1,1,node_scores/dag_k005/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3627930151764841,0.4,0.0,0.0,0.6372069848235159,0.3333333333333333,0.14511720607059364,dag/dag_k006.json,0.09051048336954919,0.399002100542752,0.4218333333333334,5.0,0.5,0.43916666666666665,0.338559,0.2951172064803593,6,0,1,5,1,5,node_scores/dag_k006/node_scores_m000.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3711000326970377,0.4,0.0,0.0,0.6288999673029623,0.3333333333333333,0.14844001307881505,dag/dag_k006.json,0.09051048336954919,0.4237781880686928,0.4481266666666667,5.0,0.5,0.47383333333333333,0.34524168,0.29844001348193505,6,1,1,5,1,5,node_scores/dag_k006/node_scores_m001.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3560835010252677,0.4,0.0,0.0,0.6439164989747322,0.3333333333333333,0.1424334004101071,dag/dag_k006.json,0.09051048336954919,0.4222627433059792,0.44676,5.0,0.5,0.43920000000000003,0.342636975,0.29243340082524033,6,2,1,5,1,5,node_scores/dag_k006/node_scores_m002.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3786082985329226,0.4,0.0,0.0,0.6213917014670773,0.3333333333333333,0.15144331941316902,dag/dag_k006.json,0.09051048336954919,0.4336056366916538,0.45899333333333336,5.0,0.5,0.4703666666666667,0.340644875,0.30144331981028244,6,3,1,5,1,5,node_scores/dag_k006/node_scores_m003.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.351929992264991,0.4,0.0,0.0,0.648070007735009,0.3333333333333333,0.1407719969059964,dag/dag_k006.json,0.09051048336954919,0.4309102350026818,0.45549999999999996,5.0,0.5,0.48150000000000004,0.351643,0.2907719973244524,6,4,1,5,1,5,node_scores/dag_k006/node_scores_m004.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.35352749563432817,0.4,0.0,0.0,0.6464725043656718,0.3333333333333333,0.14141099825373127,dag/dag_k006.json,0.09051048336954919,0.42267475634693713,0.44656666666666667,5.0,0.5,0.4648333333333333,0.3520913333333333,0.2914109986709093,6,5,1,5,1,5,node_scores/dag_k006/node_scores_m005.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.36550877090435735,0.4,0.0,0.0,0.6344912290956426,0.3333333333333333,0.14620350836174295,dag/dag_k006.json,0.09051048336954919,0.423568119048548,0.44770000000000004,5.0,0.5,0.46950000000000003,0.348318125,0.29620350876933593,6,6,1,5,1,5,node_scores/dag_k006/node_scores_m006.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
0.3391499653102931,0.4,0.0,0.0,0.6608500346897068,0.3333333333333333,0.13565998612411723,dag/dag_k006.json,0.09051048336954919,0.4098553043530802,0.43373333333333336,5.0,0.5,0.4376666666666667,0.338923625,0.2856599865527973,6,7,1,5,1,5,node_scores/dag_k006/node_scores_m007.json,000,Economics__000__co-integration-and-error-correction-representation-estimation-and-testing,Good,Economics,3,edge_feature_ablation,1,"Co-Integration and Error Correction: Representation, Estimation, and Testing",zero_alignment,edge_weight_zero,Zero edge feature weight: alignment
