component__best_path,component__bridge_coverage,component__coherence,component__coverage,component__fragility,component__redundancy,component__score_raw,dag_path,edge__alignment_mean,edge__edge_conf_mean,edge__edge_conf_raw_mean,edge__n_edges,edge__role_prior_mean,edge__synergy_mean,edge__trust_parent_mean,graph_score,k,m,n_conclusion,n_edges,n_hypothesis,n_nodes,node_scores_path,paper_id,paper_key,rating,sheet,study_id,study_short_name,success,title,variant_id,variant_kind,variant_name
0.5936249843351408,1.0,1.0,0.3333333333333333,0.1869660935472267,0.3333333333333333,0.5536946653850344,dag/dag_k000.json,0.3333333333333333,0.5944655778810413,0.6213333333333333,2.0,0.75,0.665,0.4709,0.7036946649776451,0,0,1,2,1,3,node_scores/dag_k000/node_scores_m000.json,000,sheet_alpha__000__good-paper,Good,sheet_alpha,1,node_metric_ablation,1,000__good-paper,lomo_evidence_strength,node_metric_lomo,Leave-one-metric-out: evidence_strength
0.5926822750454332,1.0,1.0,0.3333333333333333,0.18673547174389032,0.3333333333333333,0.5534935813331081,dag/dag_k000.json,0.3333333333333333,0.5935965220414448,0.6202833333333333,2.0,0.75,0.66325,0.47286241416666663,0.7034935809261209,0,1,1,2,1,3,node_scores/dag_k000/node_scores_m001.json,000,sheet_alpha__000__good-paper,Good,sheet_alpha,1,node_metric_ablation,1,000__good-paper,lomo_evidence_strength,node_metric_lomo,Leave-one-metric-out: evidence_strength
0.6050283462144995,1.0,1.0,0.3333333333333333,0.19468585568237584,0.3333333333333333,0.5553875415346019,dag/dag_k001.json,0.3333333333333333,0.6050540241561371,0.6270166666666668,2.0,0.5,0.5954166666666667,0.5789063000000001,0.7053875411238267,1,0,1,2,1,3,node_scores/dag_k001/node_scores_m000.json,000,sheet_alpha__000__good-paper,Good,sheet_alpha,1,node_metric_ablation,1,000__good-paper,lomo_evidence_strength,node_metric_lomo,Leave-one-metric-out: evidence_strength
0.603459730541727,1.0,1.0,0.3333333333333333,0.19501364936433474,0.3333333333333333,0.5549462185641149,dag/dag_k001.json,0.3333333333333333,0.6034945015959366,0.6253000000000001,2.0,0.5,0.5933333333333333,0.580578088,0.7049462181542224,1,1,1,2,1,3,node_scores/dag_k001/node_scores_m001.json,000,sheet_alpha__000__good-paper,Good,sheet_alpha,1,node_metric_ablation,1,000__good-paper,lomo_evidence_strength,node_metric_lomo,Leave-one-metric-out: evidence_strength
